                        Found 4186 pair / timeframe combinations.                         
┏━━━━━━━━━━━━━━━┳━━━━━━━━━━━┳━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━┓
┃          Pair ┃ Timeframe ┃ Type ┃                From ┃                  To ┃ Candles ┃
│    AVAX0/USDC │       12h │ spot │ 2025-09-16 12:00:00 │ 2026-02-20 00:00:00 │     314 │
│    AVAX0/USDC │        1d │ spot │ 2025-09-16 00:00:00 │ 2026-02-19 00:00:00 │     157 │
│    AVAX0/USDC │        3d │ spot │ 2025-09-15 00:00:00 │ 2026-02-15 00:00:00 │      52 │
│    AVAX0/USDC │        1w │ spot │ 2025-09-11 00:00:00 │ 2026-02-12 00:00:00 │      23 │
│    AVAX0/USDC │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│      AXL/USDH │        1m │ spot │ 2025-11-28 12:13:00 │ 2026-02-18 19:33:00 │   89044 │
│      AXL/USDH │        3m │ spot │ 2025-11-21 13:33:00 │ 2026-02-18 19:30:00 │   42840 │
│      AXL/USDH │        5m │ spot │ 2025-11-19 18:05:00 │ 2026-02-18 19:25:00 │   26225 │
│      AXL/USDH │       15m │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 19:15:00 │    8742 │
│      AXL/USDH │       30m │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 19:00:00 │    4371 │
│      AXL/USDH │        1h │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 18:00:00 │    2185 │
│      AXL/USDH │        2h │ spot │ 2025-11-19 18:00:00 │ 2026-02-18 16:00:00 │    1092 │
│      AXL/USDH │        4h │ spot │ 2025-11-19 16:00:00 │ 2026-02-18 12:00:00 │     546 │
│      AXL/USDH │        8h │ spot │ 2025-11-19 16:00:00 │ 2026-02-18 08:00:00 │     273 │
│      AXL/USDH │       12h │ spot │ 2025-11-19 12:00:00 │ 2026-02-18 00:00:00 │     182 │
│      AXL/USDH │        1d │ spot │ 2025-11-19 00:00:00 │ 2026-02-17 00:00:00 │      91 │
│      AXL/USDH │        3d │ spot │ 2025-11-17 00:00:00 │ 2026-02-15 00:00:00 │      31 │
│      AXL/USDH │        1w │ spot │ 2025-11-20 00:00:00 │ 2026-02-05 00:00:00 │      12 │
│      AXL/USDH │        1M │ spot │ 1970-01-01 00:00:00 │ 1970-01-01 00:00:00 │       0 │
│    AZTEC/USDC │        1m │ spot │ 2026-02-12 10:03:00 │ 2026-02-20 17:19:00 │   11957 │
│    AZTEC/USDC │        3m │ spot │ 2026-02-12 10:03:00 │ 2026-02-20 17:15:00 │    3985 │
│    AZTEC/USDC │        5m │ spot │ 2026-02-12 10:00:00 │ 2026-02-20 17:15:00 │    2392 │
│    AZTEC/USDC │       15m │ spot │ 2026-02-12 10:00:00 │ 2026-02-20 17:00:00 │     797 │
│    AZTEC/USDC │       30m │ spot │ 2026-02-12 10:00:00 │ 2026-02-20 16:30:00 │     398 │
│    AZTEC/USDC │        1h │ spot │ 2026-02-12 10:00:00 │ 2026-02-20 16:00:00 │     199 │
│    AZTEC/USDC │        2h │ spot │ 2026-02-12 10:00:00 │ 2026-02-20 14:00:00 │      99 │
